Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000236494	0	0	0.000217135	0	0	0	0.000157545	0	0.000103799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Bacilli|Bacillales|Listeriaceae|Other|Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000175994	0	0	0	0	0	0	0	0	0.000210217	0	0	0.000186116	0	0	0	0.000126036	0	0	0	0	0	0	0	0	0	0	0.000112347	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000315325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|aureus	0	0	0	0	0	0	0	0	0	0	0.000183226	0	0	0	0	0	0	0	0.000159966	0	0	0.000146068	0	0	0	0	0	0	0.000367879	0	0	0.000279174	0.000156666	0	0	0.000157545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Other|Other|Other	0.000342877	0	0.000156121	0	0	0	0	0	0.000112028	0	0	0.000162454	0	0	0	0	0	0	0	0.000351989	0	0	0	0	0	0.000149373	0	0	0	0	0	0.000310193	0	0	0	0	0	0	0	0	0	0.000137419	0	0	0	0	0	0	0.00035325	0	0.0001694	0	0	0	0	0	0.000181757	0.000178085	0
Bacteria|Firmicutes|Bacilli|Lactobacillales|||	0	0	0	0	0.000190331	0	0	0	0.000186713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Aerococcaceae|Aerococcus|	0	0	0	0	0	0	0	0.000104978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae|Granulicatella|	0	0	0	0	0.000114199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Other|Other	0	0	0	0	0	0	0.000104008	0	0	0	0	0	0	0	0	0	0	0	0.003839181	0.000131996	0	0.000166934	0	0	0	0	0	0	0.000131385	0	0	0.000372232	0	0	0	0.000157545	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000269288	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000363566	0	0	0	0	0	0	0	0.002506658	0	0	0	0	0	0.000181628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013224	0	0	0	0	0	0	0	0	0.002363172	0	0	0	0	0.000223922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|	0	0	0	0	0	0	0	0	0	0	0.000137419	0	0	0	0.000255256	0	0	0	0	0	0	0	0.000442022	0	0	0	0.003438244	0.000596843	0.000578095	0	0	0.000341212	0	0	0	0	0	0	0	0	0.006754992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|iners	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001421981	0	0	0	0	0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|ruminis	0	0	0	0.002208806	0	0	0	0	0	0.005498142	0	0.000942231	0	0	0	0	0.017985777	0	0	0	0	0	0	0	0	0	0.00013224	0.000110527	0.071578726	0	0	0	0	0	0	0	0.000311586	0	0	0	0	0	0	0	0.007002233	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|zeae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000586542	0	0	0	0	0	0.000412041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000467375	0	0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Pediococcus|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007553784	0	0	0	0	0	0	0.001471516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000248954	0	0	0	0.000799781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00022482	0	0.001074385	0	0	0	0	0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Leuconostoc|	0	0	0	0	0	0	0	0	0.000149371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Lactococcus|	0.000878622	0.000418034	0	0	0	0	0	0	0.000224056	0	0.001145161	0	0	0	0	0	0	0	0.008078277	0	0.000190295	0	0	0	0.000169664	0	0.00013224	0	0	0.000168375	0	0.001861158	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000406559	0	0	0	0	0.00020328	0.00022482	0.000207048	0.000221197	0	0	0	0	0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|	0.003021601	0.001295905	0.006646297	0.000589015	0.000190331	0.002432833	0.000187215	0.005227907	0.010269241	0.003181795	0.000870322	0.002436806	0.001881751	0.00393067	0.003898455	0.000332779	0.00197293	0.000722725	0.005758771	0.001187962	0.006977482	0.049412599	0.003557221	0.008466041	0.002326821	0.002165903	0.002997443	0.003603165	0.011404246	0.00820828	0.000187594	0.011042869	0.006971643	0	0.00016358	0.008318367	0	0	0.000227035	0	0.007426759	0.00371032	0.000377965	0	0	0.000271039	0.000449388	0.000251398	0.003128785	0	0.001118038	0.002754047	0.006252847	0.000821589	0.000921116	0.000568464	0.007374133	0.000305289	0.0002977
Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|anginosus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000116025	0	0	0	0	0	0	0.000396469	0.000336778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Bacilli|Turicibacterales|Turicibacteraceae|Turicibacter|	0.003814504	0.000961478	0.001962665	0.005048699	0.00030453	0.001946266	0	0	0	0.003410884	0.000458064	0.002664241	0.000790335	0.000815405	0.008330626	0	0.000596467	0	0.001279727	0.000263992	0.000222011	0.001085074	0.002041718	0.00013611	0.001551214	0.000199164	0	0	0.001024806	0.00073664	0.000312656	0.000682424	0.000287221	0	0	0	0	0.002906373	0.000136221	0	0.000111961	0	0.000314971	0.000999061	0	0	0.002527806	0	0	0.000269288	0.00023716	0.001882869	0	0	0	0	0.000363514	0.00099219	0
Bacteria|Firmicutes|Clostridia|Clostridiales|Other|Other|Other	0.000192868	0.000167214	0.000178424	0.000357616	0.001027788	0.000211551	0	0.000755842	0.000186713	0	0.000732903	0.000389889	0.00022581	2.09E-05	0.000487307	0.000147902	0	0	0.00053322	0.00061598	6.34E-05	0	0.00031573	0.00040833	0	2.49E-05	0.00013224	8.84E-05	0.000183939	0.000589312	0	0	2.61E-05	0	0.00058889	0	0	0	4.54E-05	0	3.73E-05	4.58E-05	0	3.03E-05	0	0	0	0	0	0	0	2.81E-05	0	6.32E-05	3.68E-05	0	5.19E-05	2.54E-05	2.71E-05
Bacteria|Firmicutes|Clostridia|Clostridiales|||	0.009300531	0.013711515	0.0215001	0.038180785	0.030719452	0.061603554	0.000644853	0.014214029	0.000224056	0.035763376	0.040905135	0.030151407	0.002784991	0.000334525	0.029052768	0.047661305	0.027666896	0.003959276	0.001946251	0.060674058	0.029495718	0.007240782	0.062303985	0.030025861	0.000557468	0.009808803	0.015428017	0.011317919	0.011115199	0.089996422	0.014861597	0.000992617	0.037573764	0.014005252	0.02100373	0	0.048008245	0.005985745	0.145847523	0.012426059	0.036648628	0.011085154	0.016220983	0.084496382	0.00121778	0.007792384	0.001348163	0.034441581	0.019226887	0.000538575	0.053462529	0.059914568	0.012257236	0.017790558	0.007995284	0.01290888	0.050242775	0.010557916	0.035480379
Bacteria|Firmicutes|Clostridia|Clostridiales|Christensenellaceae||	0	0.000271722	0	0.018575005	0.018652455	0.034250053	0	0.000881816	0.000149371	0.001832714	0.02624708	0.000324907	0	0	0.000208846	0.003290812	0.00087176	0	0.000213288	0.003519887	0	0	0.009261403	0	0	0.001070504	0.0002204	0	0.000814589	0.025066824	0.000604469	0.000186116	0.000208888	0.000500188	0	0	0.005656488	0	0.006084548	0.000476398	0.000634447	0.000274839	0.001133894	0.00257334	0	0	0	0	0.000252321	0	0.035607806	0.004636915	0	0.000284396	0	0.009806012	0.001739672	0.00200982	0
Bacteria|Firmicutes|Clostridia|Clostridiales|Christensenellaceae|Christensenella|	0	0	0	0	0	0	0	0.000104978	0	0	0.000229032	0	0	0	0	0	0	0	0	0.000131996	0	0	0	0	0	0.000224059	0	0	0	0.000420937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00035325	0	0.00013552	0.000196718	0	0.000157998	0	0	0	0	0
Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Other|Other	0.000642894	0.000836068	0.009813324	0.045312073	0.014389037	0.011317961	0	0.021499507	0.00097091	0.002850888	0.031469012	0.004288778	0.005381807	0.00689958	0.016359586	0.005102607	0.026611608	0	0.009118055	0.016147483	0.000792896	0.006656511	0.007051296	0	0.003538708	0.01785003	0.004981046	0.001923162	0.002548875	0.016311325	0.00083375	0.007599727	0.01146274	0	0	0	0.000119841	0.011279496	0.002224947	0	0.000261243	0.001053548	0.000818923	0.000211922	0.000152222	0.000677599	0.001067296	0.000628496	0	0.004106638	0.001287437	0.003091277	0	0.000252797	0.000331602	0.001397475	0.000285618	0.005571527	0.000243572
Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae||	0.0052503	0.001588529	0.020518768	0.055430507	0.005595737	0.010514068	0.006718948	0.011967499	0.000149371	0.000967266	0.014474829	0.012378972	0.00052689	0.006690502	0.022624959	0.010501017	0.021335169	0.003582202	0.012503999	0.004971841	0.001490644	0.010704672	0.001368162	0	0.007537932	0.005875324	0.002688883	0.000729475	0.0057284	0.003262265	0.011797565	0.021031081	0.008903859	0.000791964	0.000490741	0.00122885	0.001462058	0.004843955	0.003632566	0.000555798	0.002201903	0.001878063	0.005291505	0.005661348	0.00121778	0.006233907	0.00292102	0.002576834	0	0.002625555	0.002608755	0.003063174	0	0.000157998	0.000147379	0.001681707	0.003661101	0.012771262	0.000270636
Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|	0.000385736	0.000710658	0.002453331	0.000462797	0.000190331	0.000803893	0	0.001595667	0.00097091	0.001883623	0	0	0	0.00248803	0.000580127	0.000258828	0.003578802	0	0.000239949	0.002067934	0	0.002316216	0.000105243	0.005907173	0.004435503	0.003933479	0.004936966	0.000773686	0.001129914	0.000484078	0.001063032	0	0.003551099	0.000416823	0.000523457	0	0.002972053	0.000380596	0.000363257	0	0.011755925	0.001099354	0	0.006630135	0	0.001016398	0.001404337	0.010433034	0.000454178	0	0	0.004299685	0	0.004044745	0.000921116	0.000852697	0	0.001246597	0.001569689
Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|SMB53|	0	0	0	0.001093885	0	0	0	0.000167965	0	0	0.000137419	0	0	0	0.000116025	0	0.000321175	0	0.000133305	0.000219993	0	0	0	0	0	0.000248954	0	0	0	0	0	0.000155096	0.000182777	0	0	0	0	0.000622794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000178085	0
Bacteria|Firmicutes|Clostridia|Clostridiales|Dehalobacteriaceae|Dehalobacterium|	0	0	0	0	0	0.000148085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000239682	0	0.001271398	0	0	0	0	0	0	0	0	0	0	0	0.000271039	0.000309128	0	0	0	0	0.000181757	0	0
Bacteria|Firmicutes|Clostridia|Clostridiales|EtOH8||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000143809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00033723	0	0	0	0.000402662	0.000467375	0	0
Bacteria|Firmicutes|Clostridia|Clostridiales|Eubacteriaceae|Anaerofustis|	0	0	0	0	0	0	0	0	0.000112028	0	0	0	0	0	0	0	0	0.00021996	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000806502	0	0.001125422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Clostridia|Clostridiales|Eubacteriaceae|Pseudoramibacter_Eubacterium|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000188537	0	0	0	0	0	0.00040833	0	0.000149373	0	0	0	0.000505125	0	0.000372232	0	0	0	0	0	0	0.000136221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Other|Other	0.080704612	0.028468114	0.044583714	0.026758104	0.031176247	0.023820605	0.024982839	0.043691868	0.067851675	0.055999593	0.051532225	0.030996166	0.033043544	0.038344937	0.050633499	0.024070993	0.050837348	0.000659879	0.03103338	0.030535023	0.01344751	0.004215095	0.011724094	0.022675922	0.040743613	0.001443935	0.003350084	0.00890844	0.03142737	0.003157031	0.020656161	0.002481544	0.016946055	0.004334959	0.003696918	0.007814223	0.008316955	0.006124144	0.007038097	0.007265076	0.018921441	0.007603866	0.012126366	0.008022766	0.01430891	0.011112617	0.001909898	0.012318522	0.002674606	0.013464387	0.011824095	0.011578237	0.016149737	0.013082222	0.005379315	0.010871882	0.017552515	0.014246826	0.005060893
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae||	0.373628493	0.19545179	0.16374869	0.031386078	0.069128283	0.110916014	0.114450939	0.20602994	0.294447141	0.192333147	0.049104484	0.099779063	0.221331527	0.245395053	0.237596881	0.113144759	0.099931177	0.057315234	0.106803882	0.160198874	0.044624167	0.095799512	0.083773601	0.171580237	0.169736778	0.10573093	0.145023362	0.156925594	0.110889216	0.0713068	0.101404869	0.025714995	0.153219489	0.046309033	0.058758097	0.039480732	0.093236182	0.025880562	0.031648731	0.059867402	0.153386826	0.059639962	0.035434187	0.080893706	0.09513903	0.124000542	0.064655657	0.118408648	0.070246266	0.092702302	0.058476758	0.055052833	0.201995942	0.110377299	0.072620758	0.095502025	0.110819723	0.102322741	0.06608931
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Anaerostipes|	0	0.003009845	0.007382296	0.000189326	0.003197564	0.000232706	0	0.000629868	0	0	0.000183226	0.001689518	0.013247525	0	0.004084095	0	0	0	0	0.004663851	0	0.009264862	0.000862994	0	0	0	0	0.004177904	0.001576624	0.003746343	0.00343922	0.000217135	0.00279388	0.001875703	0	0	0.000766981	0	0.000136221	0.001270396	0.007688001	0.000549677	0	0.011988738	0	0.000542079	0	0.000251398	0	0	0.002947554	0.001939074	0.004886331	0.002306769	0.001915921	0.00315024	0.001739672	0.002874806	0.0002977
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Blautia|Other	0.014872278	0.009698388	0.01512144	0.006626417	0.005100876	0.002136662	0	0.018665099	0.007916651	0.000661813	0.073290275	0.009747222	0.018554063	0.000271802	0.020907783	0.005028656	0.00417527	0	0.00735843	0.037046815	0.022232794	0	0.017196742	0.020062611	0.002181395	0.006074487	0.001057921	0.016623193	0.003389741	0.003114937	0.008233283	0.000248154	0.011097185	0.003834771	0	0	0.006016011	0.001556986	0.00186169	0.000913097	0.009255458	0.001374193	0.000787426	0.00184675	0	0.000880878	0	0.000251398	0	0	0.006030627	0.008121628	0.000911011	0.013429817	0.000442136	0.001089557	0.008153091	0.00534256	0.004303112
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Blautia|	0.137686439	0.110423677	0.111068983	0.061888634	0.069699277	0.064988365	0.255528051	0.058745722	0.201874603	0.099272005	0.099720581	0.088049906	0.195513906	0.119592716	0.135053604	0.109632095	0.084010094	0.332987682	0.061053642	0.093189018	0.224484618	0.135822048	0.049548507	0.141227712	0.177129284	0.178400717	0.208278233	0.189066714	0.083981501	0.056342475	0.048461731	0.249705317	0.067888663	0.080238423	0.009422234	0.033494029	0.039475576	0.023320185	0.011124733	0.026916511	0.166187722	0.009390317	0.012787804	0.056068542	0.037091536	0.0577314	0.024941018	0.051096726	0.018217602	0.057021678	0.048617699	0.029451439	0.418775105	0.057195222	0.057956597	0.048153675	0.029029159	0.043834432	0.052341001
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Blautia|obeum	0	0	2.23E-05	0	0	0	0	0	0	0	4.58E-05	0	0	0	0	0	0	0	2.67E-05	0	0	0	0	2.72E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Blautia|producta	0	0	0	0	0	0	0.00538764	0	0	0	0	0	0.000564525	0.001860796	0	0	0	0.001508296	0.007438413	0	0.000285442	0.000125201	0	0.002259426	0.00266615	0.014588727	0.005774486	0.00103895	0.000499264	0	0	0.015974936	0	0.000166729	0	0.000409617	0	0	0	0	0	0	0	0	0.002181855	0.002032796	0.010897652	0.001068443	0.0007065	0.000807863	0	0	0.000207048	0.000157998	0.001105339	0	0	0.000152645	0
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Butyrivibrio|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000813459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Coprococcus|Other	0	0	0	0.033931464	0.00354016	0.000401946	0	0.000545886	0	0.007203584	0.000183226	0	0	0	0	0.010574968	0	0	0	0.016191482	0.000126863	0	0.012397651	0	0	0	0	0	0.001287576	0.000315703	0	0	0.002323881	0	0	0	0	0.000588195	0.000408664	0	0	0	0.000377965	0	0	0	0	0	0	0	0	0.001798561	0	0	0	0	0	0	0
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Coprococcus|	0.017743871	0.014798403	0.020340344	0.022382565	0.018728588	0.011825682	0.005970087	0.01406706	0.025654431	0.02008349	0.024369017	0.025147833	0.02325844	0.027911936	0.016545227	0.037345165	0.024409268	0.005530417	0.01634318	0.0218673	0.025594672	0.007428583	0.018838536	0.017340411	0.01459111	0.024621589	0.041435246	0.024625315	0.015240698	0.074316503	0.018175755	0.012438737	0.019348269	0.001750656	0.004122227	0.002804298	0.03118259	0.007162134	0.007582981	0.013259756	0.037432357	0.034263204	0.025103153	0.015833611	0.015425208	0.026697384	0.011908774	0.021306015	0.013877675	0.025649657	0.02405475	0.015119155	0.038138225	0.020223725	0.008990089	0.012600962	0.0165918	0.011448343	0.016102842
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Coprococcus|eutactus	0	0	0	0.000294507	0.000761325	0.00150201	0	0.007054526	0	0.01015629	0.000320645	0	0	0	0	0	0	0	0	0	0	0	0.057062872	0	0	0	0	0	0.006017448	0	0.018571786	0	0.008982192	0	0	0	0	0	0.003587159	0	0	0	0.002173297	0	0	0	0	0	0	0	0	0.017845099	0	0	0	0	0	0	0
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Dorea|Other	0.003278759	0.002926238	0.005085086	0.000799377	0.006318995	0.002517453	0.008611903	0.002624451	0	0.005218144	0.007054189	0.007635324	0.0119303	0.004348826	0.002042048	0.007062304	0.009268181	0	0.007944972	0.003167899	0	0	0.002736324	0.010398802	0.010761549	0.011377216	0	0.006300013	0.003363464	0.004798687	0.003689345	0	0.003028879	0	0.002486423	0.000945269	0.004242366	0.003563767	0.002224947	0.000793997	0.00283635	0.000916128	0.001732338	0.001634828	0.002841486	0	0	0.004210923	0.003633428	0.005520399	0.001084158	0.002416817	0	0.007109903	0.000184223	0.002652834	0.001428089	0	0.000703654
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Dorea|	0.011807818	0.00639592	0.009567991	0.005406315	0.028169014	0.008673577	0.007197387	0.002876399	0.007132455	0.011785369	0.000366451	0.008804991	0.003763502	0.015262707	0.017960737	0.009354779	0.013672861	0.016654098	0.013490455	0.01126364	0.016745956	6.26E-05	0.004988528	0.010807132	2.42E-05	0.015534754	0.002732963	0.041889562	0.00769918	0.000610359	0.005669501	0.011291023	0.007885529	0.012921512	0.000327161	0.005545578	0.002996021	0.00328697	0.004676929	0.002064393	0.010151148	0	0.003149706	0.006478762	0.003653339	0.001558477	0.013762499	0.014769656	0.011505854	0.000673219	0.008537742	0.006351169	0.033748809	0.005277128	0.005526694	0.001610649	0.003115831	0.008446333	0.000433018
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnobacterium|	0	0.003574191	0.000111515	0.000483834	0.00030453	0.000486567	0.013042664	0	0	0	0	0.000487361	0.00097851	0	0	0	0.000137646	0	0.000133305	0.018963393	0	0	0	0	0	0	0.00013224	0	0.001287576	0	0.002230282	0	0	0	0.000229013	0	0.000838886	0	0.000136221	0.000476398	0	0	0.000283473	0	0	0	0	0.000125699	0	0	0.000372679	0.009695369	0	0	0	0.000378976	0	0	0
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnospira|	0.017293845	0.029178772	0.007359993	0.005448388	0.005786068	0.009498625	0.042789092	0.013437192	0	0.006796314	0.001419999	0.027259731	0.058522449	0.055071191	0.003248712	0.002588279	0.002064694	0	0.009891223	0.005543823	0.036631779	0.00699038	0.021469616	0.003783857	0.007198604	0.004755029	0.017235299	0.004863168	0.008461215	0.009386905	0.004564782	0.000186116	0.013421066	0.006502438	0.000490741	0	0.01493217	0.008857519	0.007537574	0.0001191	0.005374137	0.023269662	0.003307191	0.008628258	0.004617414	0.032592492	0.015110662	0.02520269	0.017914816	0.00451057	0.007995663	0.036898606	0	0.008879479	0.018053867	0.015182738	0.088255914	0.012465973	0.014424899
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Roseburia|Other	0.001542945	0.005706164	0.006824721	0.014073248	0.000494861	0.004442564	0.008632704	0.019357954	0.00097091	0.005447233	0.004122578	0.004548704	0.013360431	0.024441239	0.001183459	0.001959697	0.003991741	0	0.001546337	0.007699754	0.033491912	0.004653298	0.009450841	0.018837621	0.038562218	0.000921131	0.000661201	0.00141474	0.004913811	0.001283859	0	0	0.018747715	0.001834021	0.000490741	0	0.007693783	0.000553595	0.002315761	0	0.000335884	0.037332234	0.000976409	0.006478762	0	0.00013552	0.015953264	0.000565646	0	0.008213276	0.000372679	0.030435027	0.000331277	0.001074385	0.005931985	0.001136929	0.006387454	0.015010049	0.006251691
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Roseburia|	0.004457398	0.001484021	0.004460602	0.001367356	0.001408451	0.008715887	0.034218792	0.001469693	0.003659584	0.001196355	0.000274839	0.000194944	0.014301306	0.001275377	0.002714995	0.002033648	0.005551732	0	0.00135971	0.009107709	0.008024104	0.001377209	0.002041718	0.001606098	0.014639585	0.010431189	0.003702724	2.21E-05	0.006122556	0.003199124	0.000187594	0	0.007624419	0.002709349	0.002748152	3.15E-05	0.004122525	0.001210989	0.002406575	0	7.46E-05	0.003893546	0.004724558	0.005358603	0.001775929	0.000542079	0.016290304	0.000377098	0.001867178	0.009492393	0.000304919	0.002641637	0	0.000537193	0.008990089	7.11E-05	0.000623166	0.000915867	0.003491204
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Roseburia|faecis	0	2.09E-05	2.23E-05	0.000189326	0	2.12E-05	0.000187215	0.000104978	0	2.55E-05	0	0	0.000263445	0.000209078	2.32E-05	0	0	0	0	8.80E-05	0.000190295	0	2.10E-05	0.000163332	0.000242377	2.49E-05	0	0	2.63E-05	0	0	0	0.000339443	0	0	0	4.79E-05	0	0	0	0	9.16E-05	0	0	0	0	0.000674082	6.28E-05	0	0	0	0.00011241	0	0	0	0	0	0.003383621	0
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|[Ruminococcus]|Other	2.14E-05	0	0	0	0	0	0	2.10E-05	0	0	0	9.75E-05	3.76E-05	4.18E-05	2.32E-05	0	0	0	8.00E-05	8.80E-05	0	6.26E-05	0	0	0	4.98E-05	0	8.84E-05	0	4.21E-05	0	0.000217135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
